"id_top"	"id"	"name"	"wdegree"	"publications"	"rank_year_cited_pubmed_title"	"ids"
"126"	"au0231x_alf"	"Alffenaar, JWC"	"131"	"20"	"[[6,2016,4,26885721,""Bedaquiline as part of combination therapy in adults with pu""],[8,2016,1,27067336,""Pharmacokinetic Evaluation of Sulfamethoxazole at 800 Millig""],[8,2017,0,null,""Reduced Chance of Hearing Loss Associated with Therapeutic D""],[11,2017,0,null,""Pharmacokinetic Modeling and Limited Sampling Strategies Bas""],[9,2013,10,23689722,""Clinical Validation of the Analysis of Linezolid and Clarith""],[9,2012,30,22926568,""Dried Blood Spot Analysis for Therapeutic Drug Monitoring of""],[8,2015,7,26228464,""Limited sampling strategies for therapeutic drug monitoring ""],[3,2011,67,21459055,""Determination of moxifloxacin in dried blood spots using LC-""],[8,2013,35,23100498,""Evaluation of co-trimoxazole in the treatment of multidrug-r""],[8,2013,30,23520311,""Clarithromycin increases linezolid exposure in multidrug-res""],[9,2015,5,26022960,""Evaluation of macrolides for possible use against multidrug-""],[4,2012,175,22496332,""Efficacy safety and tolerability of linezolid containing reg""],[1,2010,32,20608757,""Comparison of the Pharmacokinetics of Two Dosage Regimens of""],[2,2015,13,25809764,""Therapeutic drug monitoring: how to improve drug dosage and ""],[1,2010,30,20042919,""Limited Sampling Strategies for Therapeutic Drug Monitoring ""],[9,2016,11,26743484,""Pharmacokinetics of ertapenem in patients with multidrug-res""],[5,2017,0,null,""Sterilizing Effect of Ertapenem-Clavulanate in a Hollow-Fibe""],[6,2016,37,26965290,""Effectiveness and safety of meropenem/clavulanate-containing""],[10,2017,0,null,""Pharmacokinetics of Levofloxacin in Multidrug-and Extensivel""],[9,2017,13,null,""Effectiveness and safety of bedaquiline-containing regimens ""]]"	"[""10.1080_17512433.2016.1200462"",""10.1128_AAC.02175_15"",""10.1128_AAC.01400_16"",""10.1128_AAC.01783_16"",""10.1128_AAC.00558_13"",""10.1128_AAC.01054_12"",""10.1016_j.ijantimicag.2015.06.008"",""10.1016_j.jchromb.2011.03.017"",""10.1183_09031936.00114812"",""10.1183_09031936.00001913"",""10.1183_09031936.00147014"",""10.1183_09031936.00022912"",""10.2165_11532080_000000000_00000"",""10.1016_j.ijid.2014.12.001"",""10.1097_FTD.0b013e3181cc6d6f"",""10.1183_13993003.01654_2015"",""10.1128_AAC.02039_16"",""10.1183_13993003.02146_2015"",""10.1128_AAC.00343_17"",""10.1183_13993003.00387_2017""]"
"126"	"au9720x_van"	"Van Soolingen, D"	"82"	"24"	"[[4,2016,11,26743484,""Pharmacokinetics of ertapenem in patients with multidrug-res""],[5,2016,1,27067336,""Pharmacokinetic Evaluation of Sulfamethoxazole at 800 Millig""],[4,2017,0,null,""Sterilizing Effect of Ertapenem-Clavulanate in a Hollow-Fibe""],[7,2017,0,null,""Pharmacokinetics of Levofloxacin in Multidrug-and Extensivel""],[8,2017,0,28697808,""Pyrazinamide resistance-conferring mutations in pncA and the""],[6,2017,0,null,""Reduced Chance of Hearing Loss Associated with Therapeutic D""],[3,2013,30,23520311,""Clarithromycin increases linezolid exposure in multidrug-res""],[4,2013,35,23100498,""Evaluation of co-trimoxazole in the treatment of multidrug-r""],[2,2012,19,22912700,""Increased Transmission of Mycobacterium tuberculosis Beijing""],[5,2015,5,26022960,""Evaluation of macrolides for possible use against multidrug-""],[7,2015,16,25859995,""Highly successful treatment outcome of multidrug-resistant t""],[12,2015,34,25587993,""Revisiting susceptibility testing in MDR-TB by a standardize""],[8,2014,7,24890253,""Rapid diagnosis of pyrazinamide-resistant multidrug-resistan""],[6,2008,11,18926040,""Second-line drug resistance in multidrug-resistant tuberculo""],[4,2000,77,10949328,""Multidrug-resistant tuberculosis: long-term treatment outcom""],[8,2002,44,12475141,""A low cost home-made reverse-line blot hybridisation assay f""],[4,2003,55,12624036,""Use of DNA extracts from Ziehl-Neelsen-stained slides for mo""],[9,2005,40,16466052,""Molecular epidemiology of Mycobacterium tuberculosis in Chin""],[6,2007,29,17394691,""Genotype and phenotype relationships and transmission analys""],[4,2011,24,22000352,""Multidrug-Resistant Tuberculosis Peoples Republic of China 2""]]"	"[""10.1183_13993003.01654_2015"",""10.1128_AAC.02175_15"",""10.1128_AAC.02039_16"",""10.1128_AAC.00343_17"",""10.1186_s12879_017_2594_3"",""10.1128_AAC.01400_16"",""10.1183_09031936.00001913"",""10.1183_09031936.00114812"",""10.1371_journal.pone.0042323"",""10.1183_09031936.00147014"",""10.5588_ijtld.14.0838"",""10.1093_jac_dku438"",""10.1111_1469_0691.12696"",""pub-1653"",""pub-2017"",""pub-1965"",""10.1128_JCM.41.3.1101_1108.2003"",""pub-1841"",""pub-1779"",""10.3201_eid1710.110546""]"
"126"	"au9660x_van"	"van den Hof, S"	"66"	"12"	"[[1,2013,11,23485387,""Converging risk factors but no association between HIV infec""],[2,2012,4,22409816,""Integration of HIV testing in tuberculosis drug resistance s""],[6,2015,16,25859995,""Highly successful treatment outcome of multidrug-resistant t""],[2,2010,7,20550773,""Availability of second-line drugs and anti-tuberculosis drug""],[1,2016,3,27595779,""The socioeconomic impact of multidrug resistant tuberculosis""],[13,2016,5,27223622,""Programmatic Management of Drug-Resistant Tuberculosis: An U""],[8,2017,0,null,""Pharmacokinetics of Levofloxacin in Multidrug-and Extensivel""],[4,2017,0,28081169,""Assessment of a 96-Well Plate Assay of Quantitative Drug Sus""],[8,2015,10,26181578,""Effect of Introducing Xpert MTB/RIF to Test and Treat Indivi""],[10,2008,55,19077223,""Prevalence of tuberculosis drug resistance in 10 provinces o""],[12,2011,24,22000352,""Multidrug-Resistant Tuberculosis Peoples Republic of China 2""],[11,2010,21,20520720,""Follow-Up of Patients with Multidrug Resistant Tuberculosis ""]]"	"[""10.5588_ijtld.12.0703"",""10.5588_ijtld.11.0262"",""10.5588_ijtld.14.0838"",""pub-1470"",""10.1186_s12879_016_1802_x"",""10.1371_journal.pone.0155968"",""10.1128_AAC.00343_17"",""10.1371_journal.pone.0169413"",""10.1371_journal.pone.0132514"",""10.1186_1471_2334_8_166"",""10.3201_eid1710.110546"",""10.1371_journal.pone.0010799""]"
"126"	"au1732x_cob"	"Cobelens, FGJ"	"56"	"15"	"[[2,2016,1,27727274,""Tradeoffs in Introduction Policies for the Anti-Tuberculosis""],[5,2016,5,27223622,""Programmatic Management of Drug-Resistant Tuberculosis: An U""],[7,2016,3,26917365,""Whole genome sequencing to complement tuberculosis drug resi""],[5,2015,4,26415893,""Challenges in detection and treatment of multidrug resistant""],[3,2015,3,null,""The Second Zambian National Tuberculosis Drug Resistance sur""],[12,2017,0,28779436,""Outcomes of multidrug-resistant tuberculosis in Zambia: a co""],[5,2017,0,28081169,""Assessment of a 96-Well Plate Assay of Quantitative Drug Sus""],[3,2017,0,28273116,""MDR-TB treatment as prevention: The projected population-lev""],[8,2013,16,23408848,""Tuberculosis Relapse in Vietnam Is Significantly Associated ""],[8,2013,7,23243079,""Trends in Childhood Tuberculosis in Zambia: A Situation Anal""],[1,2012,18,23271959,""Research on Implementation of Interventions in Tuberculosis ""],[9,2012,19,22912700,""Increased Transmission of Mycobacterium tuberculosis Beijing""],[6,2014,1,25523472,""The Mycobacterium tuberculosis Uganda II family and resistan""],[4,2012,8,22249242,""Multidrug Resistance Among New Tuberculosis Cases Detecting ""],[4,2010,41,20525271,""Validation of the GenoType R MTBDRplus assay for diagnosis o""]]"	"[""10.1371_journal.pmed.1002142"",""10.1371_journal.pone.0155968"",""10.1016_j.meegid.2016.02.019"",""10.1186_s12889_015_2338_5"",""10.1111_tmi.12581"",""10.1007_s15010_017_1054_8"",""10.1371_journal.pone.0169413"",""10.1371_journal.pone.0172748"",""10.1093_infdis_jit048"",""10.1093_tropej_fms065"",""10.1371_journal.pmed.1001358"",""10.1371_journal.pone.0042323"",""10.1186_s12879_014_0703_0"",""10.1097_EDE.0b013e3182459455"",""10.1186_1471_2334_10_149""]"
"126"	"au10021x_wan"	"Wang, LX"	"50"	"9"	"[[4,2016,1,27084818,""The affordability for patients of a new universal MDR-TB cov""],[1,2017,0,28628669,""The Global Fund in China: Multidrug-resistant tuberculosis n""],[7,2013,18,23916547,""Risk factors for multidrug resistance among previously treat""],[10,2015,7,25859996,""Treatment interruption and directly observed treatment of mu""],[8,2014,7,24328894,""Factors Contributing to the High Prevalence of Multidrug-Res""],[7,2008,55,19077223,""Prevalence of tuberculosis drug resistance in 10 provinces o""],[3,2010,21,20520720,""Follow-Up of Patients with Multidrug Resistant Tuberculosis ""],[8,2010,7,20550773,""Availability of second-line drugs and anti-tuberculosis drug""],[11,2015,3,25535310,""Comparing Risk Factors for Primary Multidrug-Resistant Tuber""]]"	"[""10.5588_ijtld.15.0413"",""10.1371_journal.pone.0177536"",""10.1016_j.ijid.2013.06.006"",""10.5588_ijtld.14.0485"",""10.1089_mdr.2013.0145"",""10.1186_1471_2334_8_166"",""10.1371_journal.pone.0010799"",""pub-1470"",""10.4269_ajtmh.13_0717""]"
"126"	"au9682x_van"	"van der Werf, TS"	"48"	"15"	"[[10,2010,32,20608757,""Comparison of the Pharmacokinetics of Two Dosage Regimens of""],[4,2010,30,20042919,""Limited Sampling Strategies for Therapeutic Drug Monitoring ""],[6,2013,30,23520311,""Clarithromycin increases linezolid exposure in multidrug-res""],[6,2013,35,23100498,""Evaluation of co-trimoxazole in the treatment of multidrug-r""],[67,2012,253,22952439,""Multidrug Resistant Pulmonary Tuberculosis Treatment Regimen""],[7,2015,5,26022960,""Evaluation of macrolides for possible use against multidrug-""],[6,2017,0,null,""Pharmacokinetics of Levofloxacin in Multidrug-and Extensivel""],[8,2016,11,26743484,""Pharmacokinetics of ertapenem in patients with multidrug-res""],[5,2000,77,10949328,""Multidrug-resistant tuberculosis: long-term treatment outcom""],[9,2015,16,25859995,""Highly successful treatment outcome of multidrug-resistant t""],[8,2013,10,23689722,""Clinical Validation of the Analysis of Linezolid and Clarith""],[9,2017,0,null,""Pharmacokinetic Modeling and Limited Sampling Strategies Bas""],[7,2017,0,null,""Reduced Chance of Hearing Loss Associated with Therapeutic D""],[6,2015,7,26228464,""Limited sampling strategies for therapeutic drug monitoring ""],[7,2016,1,27067336,""Pharmacokinetic Evaluation of Sulfamethoxazole at 800 Millig""]]"	"[""10.2165_11532080_000000000_00000"",""10.1097_FTD.0b013e3181cc6d6f"",""10.1183_09031936.00001913"",""10.1183_09031936.00114812"",""10.1371_journal.pmed.1001300"",""10.1183_09031936.00147014"",""10.1128_AAC.00343_17"",""10.1183_13993003.01654_2015"",""pub-2017"",""10.5588_ijtld.14.0838"",""10.1128_AAC.00558_13"",""10.1128_AAC.01783_16"",""10.1128_AAC.01400_16"",""10.1016_j.ijantimicag.2015.06.008"",""10.1128_AAC.02175_15""]"
"126"	"au3487x_heg"	"He, GX"	"41"	"4"	"[[1,2008,55,19077223,""Prevalence of tuberculosis drug resistance in 10 provinces o""],[1,2010,21,20520720,""Follow-Up of Patients with Multidrug Resistant Tuberculosis ""],[1,2011,24,22000352,""Multidrug-Resistant Tuberculosis Peoples Republic of China 2""],[1,2010,7,20550773,""Availability of second-line drugs and anti-tuberculosis drug""]]"	"[""10.1186_1471_2334_8_166"",""10.1371_journal.pone.0010799"",""10.3201_eid1710.110546"",""pub-1470""]"
"126"	"au9643x_van"	"van Altena, R"	"39"	"13"	"[[2,2013,35,23100498,""Evaluation of co-trimoxazole in the treatment of multidrug-r""],[2,2013,30,23520311,""Clarithromycin increases linezolid exposure in multidrug-res""],[2,2016,11,26743484,""Pharmacokinetics of ertapenem in patients with multidrug-res""],[65,2012,253,22952439,""Multidrug Resistant Pulmonary Tuberculosis Treatment Regimen""],[1,2015,16,25859995,""Highly successful treatment outcome of multidrug-resistant t""],[6,2012,30,22926568,""Dried Blood Spot Analysis for Therapeutic Drug Monitoring of""],[2,2013,10,23689722,""Clinical Validation of the Analysis of Linezolid and Clarith""],[3,2017,0,null,""Pharmacokinetic Modeling and Limited Sampling Strategies Bas""],[1,2017,0,null,""Reduced Chance of Hearing Loss Associated with Therapeutic D""],[2,2015,7,26228464,""Limited sampling strategies for therapeutic drug monitoring ""],[3,2010,30,20042919,""Limited Sampling Strategies for Therapeutic Drug Monitoring ""],[2,2010,32,20608757,""Comparison of the Pharmacokinetics of Two Dosage Regimens of""],[2,2000,77,10949328,""Multidrug-resistant tuberculosis: long-term treatment outcom""]]"	"[""10.1183_09031936.00114812"",""10.1183_09031936.00001913"",""10.1183_13993003.01654_2015"",""10.1371_journal.pmed.1001300"",""10.5588_ijtld.14.0838"",""10.1128_AAC.01054_12"",""10.1128_AAC.00558_13"",""10.1128_AAC.01783_16"",""10.1128_AAC.01400_16"",""10.1016_j.ijantimicag.2015.06.008"",""10.1097_FTD.0b013e3181cc6d6f"",""10.2165_11532080_000000000_00000"",""pub-2017""]"
"126"	"au5196x_lem"	"Lemma, E"	"31"	"4"	"[[18,2015,3,26245282,""Molecular typing and drug sensitivity testing of Mycobacteri""],[6,2007,53,17251409,""Evaluation of microscopic observation drug susceptibility as""],[6,2008,35,18284841,""Microscopic-observation drug susceptibility assay provides r""],[2,2010,36,20843416,""Phenotypic and genotypic analysis of multidrug-resistant tub""]]"	"[""10.1186_s12889_015_2105_7"",""10.1128_JCM.01949_06"",""pub-1713"",""pub-1441""]"
"126"	"au9680x_van"	"van der Werf, MJ"	"27"	"10"	"[[9,2008,55,19077223,""Prevalence of tuberculosis drug resistance in 10 provinces o""],[5,2011,24,22000352,""Multidrug-Resistant Tuberculosis Peoples Republic of China 2""],[5,2010,21,20520720,""Follow-Up of Patients with Multidrug Resistant Tuberculosis ""],[4,2016,8,26752278,""Impact of HIV infection on treatment outcome of tuberculosis""],[4,2017,0,null,""Childhood multidrug-resistant tuberculosis in the European U""],[1,2012,44,22005918,""Multidrug resistance after inappropriate tuberculosis treatm""],[4,2010,7,20550773,""Availability of second-line drugs and anti-tuberculosis drug""],[7,2009,8,19056804,""Reforming tuberculosis control in Ukraine: results of pilot ""],[1,2014,0,null,""Drug resistance among tuberculosis cases in the European Uni""],[4,2015,2,null,""Tuberculosis treatment outcome in the European Union and Eur""]]"	"[""10.1186_1471_2334_8_166"",""10.3201_eid1710.110546"",""10.1371_journal.pone.0010799"",""10.1097_QAD.0000000000001016"",""10.2807_1560_7917.ES.2017.22.47.17_00103"",""10.1183_09031936.00125711"",""pub-1470"",""10.1093_heapol_czn045"",""pub-0838"",""10.2807_1560_7917.ES.2015.20.49.30087""]"
"145"	"au2905x_gan"	"Gandhi, NR"	"134"	"18"	"[[14,2012,45,29070336,""Integrated home-based treatment for MDR-TB and HIV in rural ""],[4,2015,14,25946360,""Diabetes mellitus is associated with cavities smear grade an""],[12,2011,23,21943840,""Household contact investigation of multidrug-resistant and e""],[1,2012,31,22236852,""Risk factors for mortality among MDR- and XDR-TB patients in""],[2,2010,53,20202298,""High treatment failure and default rates for patients with m""],[11,2017,0,28700743,""Polymorphisms in the vitamin D receptor gene are associated ""],[12,2013,11,24040132,""Chest Radiograph Findings and Time to Culture Conversion in ""],[11,2013,13,23254152,""Adverse Events in an Integrated Home-Based Treatment Program""],[6,2014,8,24733050,""Reduced Virulence of an Extensively Drug-Resistant Outbreak ""],[3,2015,13,26332235,""High Prevalence of inhA Promoter Mutations among Patients wi""],[11,2017,0,29028800,""Spatial distribution of extensively drugresistant tuberculos""],[9,2017,0,29178937,""An optimized background regimen design to evaluate the contr""],[3,2010,16,21134279,""Blood cultures for the diagnosis of multidrug-resistant and ""],[6,2010,31,21209951,""Predictors of Multidrug- and Extensively Drug-Resistant Tube""],[1,2014,9,24565645,""Minimal Diversity of Drug-Resistant Mycobacterium tuberculos""],[12,2011,23,21297071,""Rapid Diagnosis of Tuberculosis and Multidrug Resistance by ""],[1,2010,185,19833824,""HIV Coinfection in Multidrug- and Extensively Drug-Resistant""],[13,2011,21,21253585,""Culture Conversion Among HIV Co-Infected Multidrug-Resistant""]]"	"[""10.5588_ijtld.11.0713"",""10.5588_ijtld.14.0811"",""10.5588_ijtld.10.0781"",""10.5588_ijtld.11.0153"",""pub-1498"",""10.1371_journal.pone.0180916"",""10.1371_journal.pone.0073975"",""10.1097_QAI.0b013e31828175ed"",""10.1371_journal.pone.0094953"",""10.1371_journal.pone.0135003"",""10.1371_journal.pone.0181797"",""10.1186_s13063_017_2292_x"",""10.1186_1471_2334_10_344"",""10.1371_journal.pone.0015735"",""10.3201_eid2003.131083"",""10.1164_rccm.201009_1449OC"",""10.1164_rccm.200907_0989OC"",""10.1371_journal.pone.0015841""]"
"145"	"au7079x_pad"	"Padayatchi, N"	"91"	"22"	"[[5,2007,11,17519106,""Pregnancies complicated by multidrug-resistant tuberculosis ""],[1,2004,0,15581211,""Relationship between self reporting of past history of anti-""],[2,2004,51,14999630,""Multidrug-resistant tuberculous meningitis in KwaZulu-Natal ""],[1,2012,8,23131255,""Lessons from a randomised clinical trial for multidrug-resis""],[7,2017,0,28399971,""Drug-resistant tuberculosis in patients with minimal symptom""],[16,2016,8,26970149,""Re-inventing adherence: toward a patient-centered model of c""],[2,2016,1,27776589,""Provider perspectives on drug-resistant tuberculosis and hum""],[9,2012,31,22236922,""Comparing early treatment outcomes of MDR-TB in decentralise""],[1,2014,16,24429305,""Improved survival in multidrug-resistant tuberculosis patien""],[2,2014,14,25189555,""Malnutrition associated with unfavorable outcome and death a""],[10,2015,21,25574914,""Community-based care vs. centralised hospitalisation for MDR""],[5,2010,53,20202298,""High treatment failure and default rates for patients with m""],[1,2010,15,20626939,""Case series of the long-term psychosocial impact of drug-res""],[4,2010,105,20956708,""High Incidence of Hospital Admissions With Multidrug-Resista""],[1,2006,37,16462292,""Multidrug-resistant tuberculous meningitis in children in Du""],[2,2009,21,19607697,""The whole is greater than the sum of the parts: Recognising ""],[2,2014,9,24718306,""Association between Health Systems Performance and Treatment""],[4,2015,13,25809753,""Cellular therapy in Tuberculosis""],[4,2013,13,23719292,""Health-care workers perspectives on workplace safety infecti""],[1,2017,1,28167256,""Turning the tide against tuberculosis""]]"	"[""pub-1768"",""pub-1897"",""10.1086_381973"",""10.5588_ijtld.12.0315"",""10.5588_ijtld.16.0779"",""10.5588_ijtld.15.0360"",""10.5588_ijtld.16.0111"",""10.5588_ijtld.11.0401"",""10.5588_ijtld.13.0627"",""10.5588_ijtld.14.0231"",""10.5588_ijtld.14.0369"",""pub-1498"",""pub-1465"",""10.7326_0003_4819_153_8_201010190_00008"",""10.1097_01.inf.0000199314.88063.4c"",""10.1186_1471_2458_9_243"",""10.1371_journal.pone.0094016"",""10.1016_j.ijid.2015.01.016"",""10.1057_jphp.2013.20"",""10.1016_j.ijid.2017.01.012""]"
"145"	"au1144x_bru"	"Brust, JCM"	"79"	"14"	"[[3,2012,31,22236852,""Risk factors for mortality among MDR- and XDR-TB patients in""],[5,2015,13,26332235,""High Prevalence of inhA Promoter Mutations among Patients wi""],[8,2017,0,29028800,""Spatial distribution of extensively drugresistant tuberculos""],[3,2017,0,28700743,""Polymorphisms in the vitamin D receptor gene are associated ""],[1,2013,11,24040132,""Chest Radiograph Findings and Time to Culture Conversion in ""],[1,2013,13,23254152,""Adverse Events in an Integrated Home-Based Treatment Program""],[5,2014,9,24718306,""Association between Health Systems Performance and Treatment""],[2,2014,9,24565645,""Minimal Diversity of Drug-Resistant Mycobacterium tuberculos""],[1,2011,21,21253585,""Culture Conversion Among HIV Co-Infected Multidrug-Resistant""],[5,2016,2,27044259,""Dilemma of managing asymptomatic children referred with cult""],[1,2012,45,29070336,""Integrated home-based treatment for MDR-TB and HIV in rural ""],[1,2010,53,20202298,""High treatment failure and default rates for patients with m""],[12,2016,8,26970149,""Re-inventing adherence: toward a patient-centered model of c""],[6,2017,0,28399971,""Drug-resistant tuberculosis in patients with minimal symptom""]]"	"[""10.5588_ijtld.11.0153"",""10.1371_journal.pone.0135003"",""10.1371_journal.pone.0181797"",""10.1371_journal.pone.0180916"",""10.1371_journal.pone.0073975"",""10.1097_QAI.0b013e31828175ed"",""10.1371_journal.pone.0094016"",""10.3201_eid2003.131083"",""10.1371_journal.pone.0015841"",""10.1136_archdischild_2015_310186"",""10.5588_ijtld.11.0713"",""pub-1498"",""10.5588_ijtld.15.0360"",""10.5588_ijtld.16.0779""]"
